0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Label
0.01675433854800455,0.03613829705812726,0.04627709205687501,-0.0502307832720656,-0.15821016872382646,0.15317627393094868,-0.005588246407457644,-0.19663943537616652,0.10292007132399282,-0.06899787740988902,0.08942003932717799,0.17757123443527215,-0.047722394550701576,0.018823411798907157,-0.003907631324427577,1.0
0.159293692709368,-0.024460928184069582,-0.04490669900490274,0.0008112292968259346,-0.08124057858680776,0.12635240899122255,0.1515685848459666,0.046349998203312474,0.09889978037379242,-0.17973897325777927,0.10913649492113209,0.01620016887984011,0.03175297025959737,-0.018181559803359264,0.08763742095557765,0.0
0.17772084658151888,-0.026060348726608663,-0.029301145906681064,0.013851728536852908,-0.03315198028130953,0.15271725692796442,-0.16752844758953983,-0.1774010194913121,0.003109693794334651,-0.21428511430123282,0.07208662014508146,0.017901792584419773,0.024373003058529946,0.029151342930862884,0.10659165244576092,0.0
0.17882427836838763,0.05736828522487701,0.04578344222973466,0.01820279666848845,-3.6269691931128375e-05,0.19378585237048673,0.14023281517140598,-0.0486474276069181,0.06518684333700987,-0.03100756790307658,0.12969422147015605,0.010457234188145497,0.03133399139050726,-0.05381733411750857,0.0709707685327073,3.0
0.16618106612854916,-0.033985491286850966,-0.06701556237029056,-0.0007741042475481702,-0.03915925648602317,0.1073062424722558,0.04932414268767009,-0.011757074238048327,0.18051585593986283,0.24876559811516372,0.08688202229201111,0.09626973106378203,-0.06225211917345815,0.00891460040762806,-0.0005348015704822775,1.0
0.15691539164499155,-0.0208067390739939,-0.08204358141399663,0.005620762965731653,-0.050765917934030576,0.19247164441190032,0.11437991132224656,-0.04487207974775947,-0.03266073294785306,0.04049410703460427,0.0869442364564135,0.08450867602777276,-0.060523241878549044,0.006436138794404798,0.0004460498807378207,2.0
0.1714450026686944,0.02112075520482337,-0.05636599847710895,0.012254733931214344,-0.06118405470410928,0.17538514101692323,-0.031997653813382924,-0.14931575977780456,0.09767949736509983,-0.1964315283446499,0.14049787914383757,0.04991595223772573,0.0011910083210632313,-0.0709740000191629,0.021040416014238204,2.0
0.17484802079814601,-0.016319410245977172,-0.06745606725060863,0.006421470332002536,-0.018179990266794992,0.15715214872724567,-0.05540372853686054,0.022039014336696743,-0.15934216352346323,0.05704680999464268,0.06920373293904285,0.013207050688877797,-0.013768252016937594,0.03274299603104876,0.02305868432245677,2.0
0.18980808948367645,0.004924021172573981,0.010614684078362446,0.01152730405287983,-0.024962985672401017,0.1310119170638145,0.08770658169787386,0.09164969382663252,-0.027167710877093472,-0.27663870670837626,0.14138831130258903,0.030194204790172985,-0.004423533826954228,-0.09664209257191601,0.05110059985398625,0.0
0.15381639553616375,-0.039488939403287064,-0.047067543970587364,0.0013807075536408889,-0.05018546859036212,0.13976953972258743,-0.16890776595006407,-0.1328950250017551,0.06198461497247791,-0.1847731542342203,0.0675129252748104,0.19801697698404055,0.07925222912558721,0.05091677706551134,-0.02351344071918746,1.0
0.18166775877228053,0.01678226021691909,0.017944346788866142,0.018332691181427243,-0.035645970548224534,0.20655866409454465,0.1046480080719665,-0.1243857475077252,0.11954184851709294,-0.16078818784649412,0.13029259757062078,0.02625034925335407,0.1157775124629076,-0.007240446182425529,0.07233806751743287,3.0
0.13175637927459813,-0.04463620777180719,-0.09677594145784632,0.026261496021180025,-0.047383300410772246,0.044766914851943146,-0.05320474244312472,0.14777257626889354,0.16589260672347278,0.27359848596140046,0.07826070615582892,0.039312830420057454,0.04843423728911659,0.028027271530908712,0.12251299324502979,3.0
0.1214676719386483,0.05271556001965206,-0.013660698924741253,-0.003692594763904188,0.0717625947761931,0.14339105351544806,-0.1720302998990765,0.03014468947276297,-0.15266464133811178,0.1175404639301087,0.02932056288846994,-0.020591141816844634,0.019364130687369897,-0.14189542665375612,-0.012972169671419106,1.0
0.0329324771942009,-0.13479994098467604,0.10090180273912716,0.02977655250126299,0.04025266216269774,0.15122227807803237,-0.2191232912826532,-0.0342196475774461,-0.19981372173656745,0.04989096109633512,0.14013251227684642,-0.0001312141720207572,0.10533827745598262,-0.09136008892196071,0.0902873141324063,0.0
0.11077340874538008,-0.08286368551434131,0.08006213215043215,0.020920223210940923,0.04827327389474823,0.09460606371734713,-0.17267258664272483,0.10635864034353468,-0.18191100384418513,-0.002662078678577817,0.11794482268119867,-0.055782912680704295,0.3468752219396763,0.07291502730590012,0.0510777317145977,0.0
0.12673107666231018,0.0026209611839261866,-0.0026069376498204285,-0.059669466234081696,0.055741937064106344,0.11106173637996102,-0.09635466410513405,0.13886164645758484,-0.16407980329393865,0.0955223862522088,0.13267387088243512,-0.11259185356289621,0.07536915170110448,-0.10530349726469991,0.05069341818063546,3.0
-0.0012889313518372639,0.05213468686678986,0.022508322530067605,0.015389899746233787,0.13453502802874873,0.11549446549985722,-0.06999040972269913,0.04234092105606796,-0.19249421621989896,0.12474901778496238,0.1087460189448216,0.10626529224651936,0.03661430386469207,-0.09628544535099005,-0.014501935229987545,1.0
0.03730560359649316,-0.11913993257999148,0.07727824351384681,-0.007288309185656561,0.07569269093094876,0.15573217678231352,0.04660655771436554,-0.007477055002708757,-0.10110156530119843,0.16014329111138834,0.1292605137109225,-0.07617756508201043,0.03749948672322339,-0.18405905697001976,-0.07064732908507822,2.0
-0.004429048304071419,-0.15010007853138368,0.08639872980040808,0.05737367072616456,0.06482796120922715,0.15568592959526195,-0.044369863537206754,-0.016795296029561327,-0.1733259841730093,0.10521377647605129,-0.02828199808360632,0.004815490863108897,-0.04754116652743668,0.0834295174866822,-0.16721742693260516,2.0
0.007547041229967734,-0.13377538384085355,0.0967678360446699,0.050912220692437164,0.08402199178237751,0.0606862643349519,-0.09530626982818331,0.1684223522221514,-0.10503895935579854,0.1301215861521437,-0.0029586200568067563,-0.03465040169446235,-0.060768908436020286,0.05987082104488824,0.0010559984477970723,2.0
0.14165433983088532,0.030549188787843115,-0.051103127591985015,0.005299108474818341,0.052014386846821005,0.11483690087431986,0.010646296194130777,0.17458140914735415,-0.18548476232859415,-0.04501774420452295,0.12891013649530073,-0.031574110741356146,-0.018918320193897435,-0.08986051842183625,-0.013693974305540016,0.0
0.03571787407869112,0.11462462736094697,0.009627867103669033,0.015902543768662274,0.07953701766095635,0.15478531114622357,-0.05225137155233677,-0.034587428092425904,-0.20885604632926433,-0.009053917830911397,-0.007260266089762149,-0.02268456312446013,0.03386178537494475,-0.10173610240758879,0.00278774997399724,1.0
0.15053171250650704,0.007046746767265393,-0.014542780543360244,-0.061395342380978206,0.0006265515772498273,0.13000164888934357,0.06716350837209645,0.16415365661351947,-0.04559676329965554,0.15895126913358337,0.13352275900245497,0.07582336172202518,0.12019196430413404,-0.04926447353440152,0.03317839596835999,3.0
-0.0477950886854915,0.04172171237241487,0.03612850683797914,0.04749743241070242,0.12316220974414557,0.08376494401621984,0.09803873584320019,0.2274181530170169,-0.008404620236220002,0.02734440024839673,0.10428061086868852,-0.04407697468808001,0.3326035978511631,0.10249543996689314,0.05931576987339858,3.0
0.08950688344027455,-0.07659756298809897,-0.061610361264435295,-0.0033230954614322543,-0.06789141284563438,0.11302398808166211,-0.22937926100248415,-0.1938653383525187,0.11881179428068236,-0.13232572324726555,0.07926487186743236,0.08842993321836584,-0.043222833165289534,0.034208523903800386,-0.01733162149672735,1.0
0.08201956990465574,-0.07862069648953972,-0.09613924810740865,0.016635678730812887,-0.05791066521314797,0.11726085350934878,-0.15685322041933414,0.007135229497483895,0.01296666047864884,0.23143251844821935,0.05163881900939726,0.005579484694421546,-0.02655746571216036,0.03709777821227711,0.05807127478773694,0.0
0.10016169658025277,-0.06696114859639354,-0.1295318835144984,0.051443990448101086,-0.04455845357071033,0.027330225212713662,0.02702007475970797,0.22018767754274904,0.10734068501304787,0.34067364519408355,0.061448831920738,-0.01475103057556413,0.026626776761423627,0.0323591984713221,0.10972226909858177,0.0
0.0916103817491102,-0.08650084212608547,-0.06066902186974046,-0.011102746747613253,-0.07258199782504,0.10702701287498426,0.09900177423467087,0.19329251305799527,0.0105497370940293,0.19638720110016467,0.08244395146898421,0.05388556059246505,-0.02017654830779714,0.017765819344683728,0.0561351557859675,3.0
0.11117371272510813,-0.06461728259921985,-0.04326009940849028,-0.010226059401091244,-0.06346238814612422,0.06732279249641261,-0.13459039945783563,-0.08527680071977285,0.12029332564946876,-0.13661817286946845,0.09438033907764345,0.07949867459883762,-0.05102029953020663,-0.0024073203995779086,0.011229781886383202,1.0
0.09213159078882474,-0.06526004213924012,-0.049198750953609476,-0.01517856657862845,-0.05981748970392585,0.16907045936623832,-0.09012721431154751,-0.16769313287103452,0.056810357488644964,0.09988394792645561,0.07638481982211516,0.11130593255746987,-0.06548400070428553,0.026042452151836634,0.004515249839555775,2.0
0.08790377787684397,-0.07030152462176682,-0.08787334474958422,0.008894906037243808,-0.06496616744389705,0.07561959795679998,-0.23851765933957952,-0.049338351618338605,0.10915836468367969,0.12082250003301762,0.07843704220910348,0.06479313395119905,-0.06468229211199254,0.009530765024563804,0.0017409879349207552,2.0
0.0800075916678159,-0.06323377260789441,-0.08061879370324396,0.0006084625319437133,-0.07690835773466402,0.18854048154059305,0.2114932765527709,0.020467704436901376,-0.04671149012759635,0.023526983102659334,0.07382696169082552,0.10585230466298949,-0.031414031317008144,0.03942662127199001,0.04610802984058078,2.0
0.08981336869365199,-0.08143983879410169,-0.0809803560861379,0.004035321659174247,-0.06474920768838545,0.14199105577373064,0.14578902299502222,0.10285844704499995,-0.11643638118547793,-0.25093532086699794,0.13978092725028102,0.0036239054112489474,0.015113109343577283,-0.06826554977851154,0.006681544977714906,0.0
0.10150853903348613,-0.05929774283856252,-0.059401757449418745,-0.009226845065164949,-0.06408842717924157,0.12101998372416671,-0.11667522003872846,-0.11471719935909855,0.20375969957383186,-0.03567155411342827,0.07936986257810243,0.10501398715740913,-0.028835489760652103,0.047019062995013496,-0.007626880498298513,1.0
0.1091907902823991,-0.04769314662252615,-0.02709971810803141,0.0016566865915310074,-0.03819200543656612,0.10874270115815886,-0.0761954062716448,-0.08292199587103978,0.08822822492966813,-0.20531549563932536,0.04327537228277231,0.0454121631514538,-0.011980975228513095,0.06430382544813944,0.084219767477268,3.0
0.1288293228099701,-0.03324530790927937,-0.004347540342773563,-0.006317958518788328,-0.052095367096894774,0.1460082850914273,-0.05088400925883098,0.0011151957670375132,0.02078404571558087,-0.10715217553685669,0.040671902198866176,0.08218944247501175,-0.010161405496711658,0.07709802592493051,0.08631084782052853,3.0
0.11291844152489064,0.0772461152758631,0.04136619679465637,0.013382181445644473,0.01693215070487504,0.1871481731651977,-0.04247762956692291,-0.15173925961484325,0.17182688584824618,-0.12967789639067748,0.06848067801394915,0.05887967983368483,-0.10757704181634761,-0.020820961241818894,-0.11640833653257607,1.0
0.09589399196302781,0.13835518612461312,0.12245367457386434,0.10080294026971234,0.020145392173852895,0.03961379343953544,-0.005761168108024798,0.18111323333892243,0.24159260827245427,0.19142701807299425,-0.05290732580891548,0.12373556596729318,0.029469673240687787,0.04336215365180075,-0.019337498244165068,0.0
0.16188082782842117,0.012929442961958916,0.006360921995338645,-0.017308003643606486,-0.0904903332133169,0.14156610119799026,0.15741386477859884,0.0744303138669871,-0.060473336842445394,0.1620352052272689,-0.053658470915516746,0.08424522877061623,-0.05405404779670862,-0.029334019006346967,0.14048144501843823,0.0
0.06290668641049658,0.12649768711552095,0.020696619639446752,0.08170604277942223,0.004884334372720227,0.0796270734752608,-0.058816238536312695,0.18469309737646786,-0.11315280133725165,0.17690535353949224,0.15025892602239874,-0.017029973770790265,0.09210984511128358,-0.12006191544854179,0.05953376236896434,3.0
0.17467429542086765,0.0869916252186068,0.05752728006551539,0.04829054264388487,-0.04131357484774164,0.1586209275661718,0.05623646130072514,-0.06469891437902456,0.11365137287357306,-0.04813245708920003,-0.048327173401149705,0.12712441083747383,0.008813515202532391,0.027701581106716975,-0.06014139333781201,1.0
0.16693745805107435,0.06411892964232277,0.08109634937833643,0.012211370478362045,-0.04474131193122176,0.2195418178442357,0.15627251077042045,-0.13155222852117224,0.05527657286758616,-0.22740156049086988,-0.08167023440808986,0.16565745388098713,-0.14305671284850643,0.11608711389050402,-0.1583268331417708,2.0
0.17948446907062413,0.02974920266529673,0.04721179868188699,-0.0104584754327004,-0.05158247000715015,0.22794772720854048,0.13740029997386788,-0.08864354243608771,-0.05498132782831557,0.13638627883820728,0.09224361667816194,-0.034811987517742886,-0.12331702222766254,-0.1161672778072646,-0.021115516480743356,2.0
0.1868854822949494,0.058014480496533904,0.051405398038677795,0.0177102232811062,-0.036214500916758645,0.17640298232868812,0.1885085800656442,0.020457584632938782,-0.02701276305374263,0.1746510770421537,0.05420408592306177,-0.0056190710951667016,-0.10353716074972942,-0.033009127252512684,0.10039509056041973,2.0
0.15792546521018858,0.11363994132492994,0.07588016309852876,0.06320096114072453,-0.011230338696358727,0.12951493294262656,0.09126175841448128,0.13454438910179894,0.10881731513374021,-0.2718924847672231,0.15238823046210953,0.021776933115177317,0.059820310141456855,-0.13638162825164882,0.009692941681990457,0.0
0.1403997206236972,0.141485488735066,0.09045454013272063,0.038627159245606335,-0.04482785766367152,0.08969780420593179,-0.04153011808599992,0.026870067488374352,0.28437775982930336,-0.06036735666522198,-0.033738425048221256,0.07513308847477083,0.0037681089155102428,-0.03658198533448167,0.013696840728129071,1.0
0.07056612269570631,0.008834925804863914,-0.01938495340655231,0.047010013856000205,-0.03155575844285913,0.05007599103365381,0.019764248319622126,0.11574419410200362,-0.02754931773763729,-0.08809346876197556,0.05167241793919862,-0.021778764316864315,0.15206279832018668,0.12695750592525146,0.056275855409445213,3.0
0.137189902196855,0.09655614562160841,0.06230751919440821,0.049868901980904705,-0.012329255195889899,0.17414408537052453,0.12194038839062883,-0.019911780474224015,0.08421558313694372,0.042858913774458024,0.009139376915311682,0.08790255344227518,0.07228552929033143,0.11004181707712679,0.1386959164756451,3.0
-0.11009121636763437,0.030472666884065993,0.09908786912387554,-0.011417424030694182,-0.19235684854597232,0.11374575033161538,0.08585091219536645,0.07270997123061529,-0.11083723385644446,0.11680215741333821,0.02413357196361506,0.03297236964391734,0.08464964644448007,-0.06696340282950529,0.005167451704727378,1.0
-0.0775864158159482,-0.051969147425090116,0.1577330338937499,-0.04901128614692967,-0.08586709502627815,-0.00399275269715545,-0.07573895602598774,0.3394483493932315,0.03355781662395172,0.16251669751185183,0.0579346447349878,0.02101485547317201,0.140806153217794,-0.054633060275622466,0.0649615980670296,0.0
-0.145452739106058,0.002807701887143447,0.09681899289876135,0.01624297755258163,-0.10290638783338776,0.0558500968882165,0.00555161013209591,0.1539634655155031,0.07422077518673667,-0.04196060462032631,-0.08890291503238332,0.09418088704092091,0.05150392132723026,0.1807591044938416,0.0983100360587301,0.0
-0.07571626961156151,0.12486112077692048,0.009214836215722007,0.005713010576667078,-0.10244814063462519,0.18172646513086352,0.24904743836911455,0.014502410738584473,0.010013172697587933,0.028581274826627347,0.13240305154022328,0.006833024993149433,0.04319538104800087,-0.05391383924410678,0.06893811666736821,3.0
-0.09677784502394539,0.019708576872343123,0.11187707089127841,-0.016991338360806307,-0.18882782192638448,-0.016311580849774174,-0.15567269790635396,0.25462603046054333,-0.12512696096005974,-0.08881345755755314,0.05341733084714158,0.04559998285088939,0.08539124227235659,-0.08189930691447703,0.008066423250710624,1.0
-0.10796491731811127,0.03470207660616311,0.1327026065711659,-0.037992056708466,-0.18316691556629192,0.0009297527341935106,0.003803132015181558,0.3567333576854155,0.07056748494939187,0.0347338285024565,0.14913577272831982,0.051425621533729884,0.04234419354001254,-0.12428555502687849,0.0057374946174781755,2.0
-0.11940678213733043,0.07203364490900127,0.09228827984006972,-0.040070053725704595,-0.17004559307388326,-0.012948864655269749,-0.09282945539762041,0.32163591062853625,-0.09560412752920935,-0.00084759516366707,0.0897691275025721,0.044923722057141076,0.14070578688793664,-0.06903864801329358,-0.04194389817882113,2.0
-0.10418078759715939,0.032502905295748466,0.08948285924912779,-0.012091598601472145,-0.1839816634778021,-0.000994019334482637,-0.1397215203605268,0.27639154254693415,-0.15766351365459394,-0.11421092036548429,0.05820422654498879,0.02089887131626943,0.10199165689181505,-0.09001188663042048,0.022022625287038057,2.0
-0.09063129123140276,0.02492080946826266,0.12880638676993256,-0.03180911939601687,-0.17836424505920725,-0.03697818479250428,-0.26219991750215543,0.21811386568668453,-0.15315730828518354,-0.13400810130632934,0.08944585497474768,-0.004268517653647324,0.08797900802416984,-0.13319390793347283,-0.02569440789748863,0.0
-0.10670124254901028,-0.02083516062968571,0.09568619005437537,0.0014179776665125764,-0.02839200633318449,-0.03372131458897308,-0.13094782479333347,0.28182913961337186,-0.031850645159185405,-0.13257734304864735,0.12043677554047601,5.027909034181655e-05,0.0836839908388216,-0.1464806125842378,-0.002028616306971526,1.0
