PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Label
5.764599285132331,1.278042082595729,-5.109595222618262,3.933133549153046,-2.069274321551947,0.7230042408394367,0.28206765729186867,-0.2205887682670647,-0.11997040521461287,-0.7242134590428976,2.634949395419899,-1.9108558774542486,0.0915141720495662,1.5458144092886752,0.05388043212810368,-1.7466241782067236,0.13016886569746214,-0.8921295671362537,0.1755366074960468,0.46414570923762666,-2.1975663724063277,1.1156161869160308,2.1531679402444817,2.233530597980762,1.2581513904040689,0.28721873878481463,-1.628993157699333,-0.5299252330184588,-0.26949152133868387,0.36396056009673766,0.7110633313556872,0.5450254392957268,0.8080905850276443,0.259457185201556,-0.5535879797996668,-0.2595334614698456,-1.091069372749514,0.39387945247051154,0.19222927313465968,-0.8718192744569904,1.0
8.228789494148035,-1.4732556187908592,-3.2338583933181133,5.043503909215778,-0.04674826961653949,-7.687109264450571,4.340335258598236,-1.5473118795275393,5.339538536346375,0.8989234326270221,-7.3120976465252365,-6.169261782893258,-2.530063936831862,-2.23871053412168,-5.6674729321793595,-1.0642894789763426,-0.00751774700630939,-0.93493334648768,-2.615270144222964,-0.808352901182484,0.643418506944523,-2.0125982102147115,-0.48127277344022,1.6350758826105618,0.23823876167880575,-0.27029941182502487,-0.2629075511514087,-0.5003434223610801,0.752343169813497,-0.6209193311400876,2.699326755837012,-1.2999377642497374,0.08555430424431998,0.5292908051876146,-1.8669351777012753,0.6694531378396186,-0.03562026607152242,-0.2230147727582064,-0.3772710912663465,0.7463250226893022,0.0
3.8776257076937686,0.6987553136320722,-0.9414034875449837,2.2881421584565085,-0.2812253572802495,1.8832300683343444,-2.807773950074415,-1.2818664554275654,0.234878392180282,3.6060189329432917,-2.0533546326203407,-1.3612898227638572,0.7224807101470175,-0.6081578525432771,0.2749020753069846,0.08827054666560549,2.143577135808751,1.173345342662025,-1.609564313172973,-1.891167940502163,-0.2653625169508966,0.8291719630228811,0.24113983561198857,0.6147747483570742,-1.7735196415636034,0.6629393277264944,1.920143868832873,1.0581729945032008,-0.059677991634828426,0.18296221076854333,1.343602942642462,0.06892491247235204,-1.3684227024475863,-0.6920343338948574,0.03358398850157195,-1.486989329182245,0.08220205211172131,0.8258333315319332,-0.9566759382791502,-0.5015969269971204,0.0
2.285823604673935,2.493316305170163,-0.20828325760782904,2.8959915033181343,-0.5832867843526544,-1.998337565853316,-0.08420468477737207,0.1825794077099422,1.385725133453457,0.411504786951602,-2.2287413408432237,0.21719962751201605,0.861879644848259,-0.6320328621237535,-0.9563580995352899,0.64037977228077,1.0176163062096124,1.6514139473792746,-1.4519267788031467,2.4930770352666842,1.6984399021600036,-1.289048739751847,-0.5392498012919362,-2.524797795848051,0.3661442976976483,-0.43253134612362143,-0.09527058929229705,-0.2569066059386662,1.2558067199336391,-0.2629198312791175,-1.2010075869078731,1.185841639721297,-0.18635598111536528,0.14615411183872615,1.1109878144817806,-0.13904568227448363,0.7593479111409028,-0.37056909366382373,0.4417964985229873,-0.1903104248941238,3.0
0.6608646192988847,3.496210375383564,-1.5653103632458476,-0.7552099538529121,-1.2969092498707513,1.462079544239406,-0.8423232233981052,-1.3601708485958415,1.0257139110839006,0.8706477990207286,0.8388537041646411,-0.7631519676910595,1.0693339207569603,0.16963110956194347,-2.9768174628191577,-0.41255604034918303,1.0246885809470763,-0.450244686632991,-0.37642415646459415,-0.03355070751268471,2.4490711923555866,0.6089736771442261,0.5901929232478181,-1.0420790135394657,-0.80818761096194,-0.48413652266023055,-0.025940395641863817,0.540804959548927,-0.671754014523942,0.08535731600670125,1.661905313720884,1.6992410655144814,0.4658278627279759,0.5372068086972481,0.8833199488268654,-0.4036778681455522,0.9563307156365422,-0.700189450492589,-0.14670172411772262,-0.667893958766035,1.0
-0.03891768207209092,3.7844869876000784,-2.8016834723241084,4.267989434089443,-2.0734240055615123,0.9756051134110325,1.4154508285157759,-0.7395904134903643,0.18994937565128833,-1.0965921229984037,1.2557508451252442,-1.6815503102070664,1.9923103163647014,-2.733148463245845,1.4128149470252875,1.08485344127849,0.5142973469178642,-2.3110272722030385,0.10149864522822381,-0.8724659801068184,0.6100352159312176,-0.18084832063541523,0.8049009027211894,0.7713462172956095,0.5699428804023323,1.1678229365949822,0.4996593343611568,0.2187215877222398,0.3231330510568539,-0.10204080707043342,0.5879599171610946,-0.5435235651970668,0.10081622176055945,-0.6517741678996579,0.8697617805812157,-1.6632990625010196,0.13347939009018342,-0.2878774489305202,-0.7126710016082626,0.33656533653645043,2.0
7.54260502048476,0.8929332092035165,-2.634563076962793,3.8895019122739245,-0.06135787653817623,-0.8966019511935861,-1.1339824924884168,0.8973282200707123,2.441631858532115,-0.7322613112815249,-0.9539052497925201,0.14183399754786782,-1.3642136589580018,2.6761133054806,0.30411724263520584,-0.3478289923974926,0.6441651588477917,-0.6316009844612991,0.10170579276966149,1.8144411799245566,0.754936842845171,0.5423520016920661,0.8753987026708215,0.8401811291411434,1.453746911936639,-0.8906165733476041,1.4067596787911,0.34761321310777826,1.3879687477829008,0.7824577622557621,-0.27099267191412507,-0.8927174967721052,-0.5297063357809179,-0.35352099820333294,1.6471901516727174,-0.1604858608927939,-1.831092198920822,0.9459128129429656,1.3213764809727317,0.3119074100993152,2.0
-4.561521512610206,4.150572716558576,0.5659839575273591,3.9298198625320757,-1.0152664415038404,0.969224933390597,-1.9563800511803928,0.4735178862944404,2.4484463331444863,1.2981616076274598,0.23454028616139813,-0.5163559657006368,0.8698608443112901,-3.432049197178888,1.949181640185108,1.2983090840407554,0.994450506452478,-2.0830140879457635,-1.800895720689105,1.5613058234920343,0.5138487985245656,0.8866027175331435,-1.946103178760805,0.850735456187278,-1.380720675754291,-0.9163584420703791,-1.033852221586252,0.5691570340648188,0.3325157730279592,-1.3932129317659663,-2.8329260085452557,0.8056149822841792,0.04038845254045569,-0.33389725482937715,0.2881380629853527,0.7426205355816761,-0.05448336960254409,-0.7489302889963997,-0.8203715170808265,0.1923021835118219,2.0
1.3767574628320574,-0.6720189834562235,-1.416950986068385,2.90702322257498,-0.3366246557606714,0.2184000550084179,1.110935883429932,-0.9052628108366928,3.362718851417509,-1.0234337886801799,-1.6116321739817754,-0.23579036859723154,0.01865186169427111,-1.0515009000926538,3.3071663834828056,3.364201368249458,0.6787067651577723,0.5722219378711315,-0.9136296140213884,0.13239838565644052,0.273799559114715,0.8312266067617404,0.43189284087251045,1.5518385446693816,-0.6923145336524877,1.960319049613011,1.8322284156884288,-0.5853708654187164,0.3901196739914932,-0.44271082406629014,0.31384686022409514,0.7895571585649194,0.24298149860137944,-0.5096007967639162,0.6495129439634367,-0.3888321571751476,-0.8477687419888837,0.1855261142429265,0.41701985754608206,0.022980549433315126,0.0
7.114097977757218,-0.4069883290297815,-2.4834693103515906,2.6545373950181133,-2.8493623655461677,1.9238167672935844,-2.3426414913434335,1.166183543812672,-1.020916641071569,2.075564150091411,-3.86393684707993,-1.251099861416944,2.585808512973864,-1.6164085216516022,-0.25271499642682893,-0.06599484236048284,1.2635381769214824,0.7243795452775094,0.7292990323242219,-0.7370290482700017,0.9622539258514143,-1.6232873584524514,2.2390133986529723,0.1141174671662156,-1.157515608654147,0.4202929406066846,1.4578609457682488,1.7986833454881823,-0.13620930059211644,0.4094842737028209,-0.6726344335323534,-1.0205107900764738,-0.7893241143926053,-0.8874505795954466,-1.5754600452999652,-2.629310595162511,-0.2806944204517133,0.24244781112076394,-0.9059839947596503,-0.8653735391237333,1.0
